,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Moderately small,Consonant Inventories,Yaqui,,,Dedrick and Casad 1999
1,2A,Average (5-6),Vowel Quality Inventories,Yaqui,,,Dedrick and Casad 1999
2,3A,Average,Consonant-Vowel Ratio,Yaqui,,,Dedrick and Casad 1999
3,4A,In plosives alone,Voicing in Plosives and Fricatives,Yaqui,,,Dedrick and Casad 1999
4,5A,Other,Voicing and Gaps in Plosive Systems,Yaqui,,,Dedrick and Casad 1999
5,6A,None,Uvular Consonants,Yaqui,,,Dedrick and Casad 1999
6,7A,No glottalized consonants,Glottalized Consonants,Yaqui,,,Dedrick and Casad 1999
7,8A,"/l/, no obstruent laterals",Lateral Consonants,Yaqui,,,Dedrick and Casad 1999
8,9A,No velar nasal,The Velar Nasal,Yaqui,,,Dedrick and Casad 1999
9,10A,Contrast absent,Vowel Nasalization,Yaqui,,,Escalante 1990
10,11A,None,Front Rounded Vowels,Yaqui,,,Dedrick and Casad 1999
11,12A,Moderately complex,Syllable Structure,Yaqui,,,Dedrick and Casad 1999
12,13A,Simple tone system,Tone,Yaqui,,,Dedrick and Casad 1999
13,14A,Initial,Fixed Stress Locations,Yaqui,,,Johnson 1962
14,15A,Fixed stress (no weight-sensitivity),Weight-Sensitive Stress,Yaqui,,,Johnson 1962
15,16A,Combined,Weight Factors in Weight-Sensitive Stress Systems,Yaqui,,,Johnson 1962
16,17A,Trochaic,Rhythm Types,Yaqui,,,Johnson 1962
17,18A,All present,Absence of Common Consonants,Yaqui,,,Dedrick and Casad 1999
18,19A,None,Presence of Uncommon Consonants,Yaqui,,,Dedrick and Casad 1999
19,20A,Exclusively concatenative,Fusion of Selected Inflectional Formatives,Yaqui,,,Dedrick and Casad 1999
20,21A,Case + number,Exponence of Selected Inflectional Formatives,Yaqui,,,Dedrick and Casad 1999
21,21B,monoexponential TAM,Exponence of Tense-Aspect-Mood Inflection,Yaqui,,,Dedrick and Casad 1999
22,22A,4-5 categories per word,Inflectional Synthesis of the Verb,Yaqui,,,Dedrick and Casad 1999
23,23A,Double marking,Locus of Marking in the Clause,Yaqui,,,Dedrick and Casad 1999
