,ID,Name,Parameter,Language,Frequency,Confidence,References
83,114A,A/Fin,Subtypes of Asymmetric Standard Negation,Suena,,,Wilson 1974
84,116A,Interrogative verb morphology,Polar Questions,Suena,,,Wilson 1974
85,124A,Subject is left implicit,'Want' Complement Subjects,Suena,,,Wilson 1974
86,143A,NegV,Order of Negative Morpheme and Verb,Suena,,,Wilson 1974
87,143E,NegV,Preverbal Negative Morphemes,Suena,,,Wilson 1974
88,143F,None,Postverbal Negative Morphemes,Suena,,,Wilson 1974
89,143G,None,Minor morphological means of signaling negation,Suena,,,Wilson 1974
90,144A,Other,"Position of Negative Word With Respect to Subject, Object, and Verb",Suena,,,Wilson 1974
91,144L,Other NegV,The Position of Negative Morphemes in SOV Languages,Suena,,,Wilson 1974
92,144S,NoSOVNeg,SOVNeg Order,Suena,,,Wilson 1974
