,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Hupa,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Hupa,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Hupa,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Hupa,,,
4,118A,Verbal encoding,Predicative Adjectives,Hupa,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Hupa,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Hupa,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Hupa,,,Anonymous 1956
