,ID,Name,Parameter,Language,Frequency,Confidence,References
76,107A,Absent,Passive Constructions,Urubú-Kaapor,,,Kakumasu 1986
77,109A,Benefactive and other; both bases,Applicative Constructions,Urubú-Kaapor,,,Kakumasu 1986
78,109B,Instrument,Other Roles of Applied Objects,Urubú-Kaapor,,,
79,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Urubú-Kaapor,,,Kakumasu 1986
80,112A,Negative particle,Negative Morphemes,Urubú-Kaapor,,,Kakumasu 1986
81,113A,Symmetric,Symmetric and Asymmetric Standard Negation,Urubú-Kaapor,,,Kakumasu 1986
82,114A,Non-assignable,Subtypes of Asymmetric Standard Negation,Urubú-Kaapor,,,Kakumasu 1986
83,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Urubú-Kaapor,,,Kakumasu 1986
84,116A,Question particle,Polar Questions,Urubú-Kaapor,,,Kakumasu 1986
85,117A,Topic,Predicative Possession,Urubú-Kaapor,,,Kakumasu 1986
86,118A,Verbal encoding,Predicative Adjectives,Urubú-Kaapor,,,Kakumasu 1986
87,119A,Different,Nominal and Locational Predication,Urubú-Kaapor,,,Kakumasu 1986
88,120A,Possible,Zero Copula for Predicate Nominals,Urubú-Kaapor,,,Kakumasu 1986
89,121A,Conjoined,Comparative Constructions,Urubú-Kaapor,,,Kakumasu 1986
90,124A,Desiderative particle,'Want' Complement Subjects,Urubú-Kaapor,,,Kakumasu 1986
91,126A,Balanced,'When' Clauses,Urubú-Kaapor,,,Kakumasu 1986
92,127A,Balanced,Reason Clauses,Urubú-Kaapor,,,Kakumasu 1986
93,128A,Balanced,Utterance Complement Clauses,Urubú-Kaapor,,,Kakumasu 1986
94,129A,Different,Hand and Arm,Urubú-Kaapor,,,Kakumasu and Kakumasu 1988
95,130A,Identical,Finger and Hand,Urubú-Kaapor,,,Kakumasu and Kakumasu 1988
96,130B,Farmer-foragers,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Urubú-Kaapor,,,
97,143A,VNeg,Order of Negative Morpheme and Verb,Urubú-Kaapor,,,Kakumasu 1986
98,143E,None,Preverbal Negative Morphemes,Urubú-Kaapor,,,Kakumasu 1986
99,143F,VNeg,Postverbal Negative Morphemes,Urubú-Kaapor,,,Kakumasu 1986
100,143G,None,Minor morphological means of signaling negation,Urubú-Kaapor,,,Kakumasu 1986
101,144A,SOVNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Urubú-Kaapor,,,Kakumasu 1986
102,144B,Immed postverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Urubú-Kaapor,,,Kakumasu 1986
103,144L,SOVNeg,The Position of Negative Morphemes in SOV Languages,Urubú-Kaapor,,,Kakumasu 1986
104,144P,No NegSOV,NegSOV Order,Urubú-Kaapor,,,Kakumasu 1986
105,144Q,No SNegOV,SNegOV Order,Urubú-Kaapor,,,Kakumasu 1986
106,144R,No SONegV,SONegV Order,Urubú-Kaapor,,,Kakumasu 1986
107,144S,Word&NoDoubleNeg,SOVNeg Order,Urubú-Kaapor,,,Kakumasu 1986
