,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Guambiano,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Guambiano,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Guambiano,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Guambiano,,,
4,118A,Verbal encoding,Predicative Adjectives,Guambiano,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Guambiano,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Guambiano,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Guambiano,,,Anonymous 1956
