,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Bagri,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Bagri,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Bagri,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Bagri,,,
4,118A,Verbal encoding,Predicative Adjectives,Bagri,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Bagri,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Bagri,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Bagri,,,Anonymous 1956
