,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Moderately small,Consonant Inventories,Waray (in Australia),,,Harvey 1986
1,2A,Average (5-6),Vowel Quality Inventories,Waray (in Australia),,,Harvey 1986
2,3A,Average,Consonant-Vowel Ratio,Waray (in Australia),,,Harvey 1986
3,4A,No voicing contrast,Voicing in Plosives and Fricatives,Waray (in Australia),,,Harvey 1986
4,5A,Other,Voicing and Gaps in Plosive Systems,Waray (in Australia),,,Harvey 1986
5,6A,None,Uvular Consonants,Waray (in Australia),,,Harvey 1986
6,7A,No glottalized consonants,Glottalized Consonants,Waray (in Australia),,,Harvey 1986
7,8A,"/l/, no obstruent laterals",Lateral Consonants,Waray (in Australia),,,Harvey 1986
8,11A,None,Front Rounded Vowels,Waray (in Australia),,,Harvey 1986
9,13A,No tones,Tone,Waray (in Australia),,,Harvey 1986
10,18A,No fricatives,Absence of Common Consonants,Waray (in Australia),,,Harvey 1986
11,19A,None,Presence of Uncommon Consonants,Waray (in Australia),,,Harvey 1986
12,23A,Double marking,Locus of Marking in the Clause,Waray (in Australia),,,Harvey 1986
13,24A,Dependent marking,Locus of Marking in Possessive Noun Phrases,Waray (in Australia),,,Harvey 1986
14,25A,Inconsistent or other,Locus of Marking: Whole-language Typology,Waray (in Australia),,,Harvey 1986
15,25B,Non-zero marking,Zero Marking of A and P Arguments,Waray (in Australia),,,Harvey 1986
16,27A,Productive full and partial reduplication,Reduplication,Waray (in Australia),,,Fabricius 1998
17,46A,Interrogative-based,Indefinite Pronouns,Waray (in Australia),,,Harvey 1986
18,51A,Postpositional clitics,Position of Case Affixes,Waray (in Australia),,,Harvey 1986
19,58A,Absent,Obligatory Possessive Inflection,Waray (in Australia),,,Harvey 1986
20,58B,None reported,Number of Possessive Nouns,Waray (in Australia),,,Harvey 1986
21,59A,No possessive classification,Possessive Classification,Waray (in Australia),,,Harvey 1986
22,69A,Tense-aspect prefixes,Position of Tense-Aspect Affixes,Waray (in Australia),,,Harvey 1986
23,81A,SVO,"Order of Subject, Object and Verb",Waray (in Australia),,,Harvey 1986
24,82A,SV,Order of Subject and Verb,Waray (in Australia),,,Harvey 1986
25,83A,VO,Order of Object and Verb,Waray (in Australia),,,Harvey 1986
26,84A,No dominant order,"Order of Object, Oblique, and Verb",Waray (in Australia),,,Harvey 1986
27,85A,Postpositions,Order of Adposition and Noun Phrase,Waray (in Australia),,,Harvey 1986
28,95A,VO and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Waray (in Australia),,,
29,101A,Subject affixes on verb,Expression of Pronominal Subjects,Waray (in Australia),,,Harvey 1986
30,105A,Double-object construction,Ditransitive Constructions: The Verb 'Give',Waray (in Australia),,,Harvey 1986
31,112A,Negative particle,Negative Morphemes,Waray (in Australia),,,Harvey 1986
