,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Tewa (Arizona),,,Yegerlehner 1959
1,77A,Indirect only,Semantic Distinctions of Evidentiality,Tewa (Arizona),,,Kroskrity 1993
2,78A,Separate particle,Coding of Evidentiality,Tewa (Arizona),,,Kroskrity 1993
