,ID,Name,Parameter,Language,Frequency,Confidence,References
0,35A,Person-number stem,Plurality in Independent Personal Pronouns,Tommo So,,,Plungian 1995
1,36A,Associative same as additive plural,The Associative Plural,Tommo So,,,
2,44A,No gender distinctions,Gender Distinctions in Independent Personal Pronouns,Tommo So,,,Plungian 1995
3,46A,Generic-noun-based,Indefinite Pronouns,Tommo So,,,Plungian 1995
4,48A,No person marking,Person Marking on Adpositions,Tommo So,,,Plungian 1995
5,53A,"First, two-th, three-th",Ordinal Numerals,Tommo So,,,Plungian 1995
6,62A,Restricted,Action Nominal Constructions,Tommo So,,,Plungian 1995
7,64A,Differentiation,Nominal and Verbal Conjunction,Tommo So,,,
8,70A,Second singular and second plural,The Morphological Imperative,Tommo So,,,Plungian 1995
9,71A,Normal imperative + special negative,The Prohibitive,Tommo So,,,
10,72A,Neither type of system,Imperative-Hortative Systems,Tommo So,,,Plungian 1995
11,73A,Inflectional optative absent,The Optative,Tommo So,,,Plungian 1995
12,100A,Accusative,Alignment of Verbal Person Marking,Tommo So,,,Plungian 1995
13,102A,Only the A argument,Verbal Person Marking,Tommo So,,,Plungian 1995
14,103A,Zero in all 3rd person forms,Third Person Zero of Verbal Person Marking,Tommo So,,,Plungian 1995
15,104A,A and P do not or do not both occur on the verb,Order of Person Markers on the Verb,Tommo So,,,Plungian 1995
16,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Tommo So,,,Plungian 1995
17,107A,Absent,Passive Constructions,Tommo So,,,Plungian 1995
18,113A,Asymmetric,Symmetric and Asymmetric Standard Negation,Tommo So,,,Plungian 1995
19,114A,A/Cat,Subtypes of Asymmetric Standard Negation,Tommo So,,,Plungian 1995
20,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Tommo So,,,Plungian 1995
21,131A,Other base,Numeral Bases,Tommo So,,,Plungian 1995
