,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Average,Consonant Inventories,Yapese,,,Hsu 1969
1,2A,Large (7-14),Vowel Quality Inventories,Yapese,,,Hsu 1969
2,3A,Average,Consonant-Vowel Ratio,Yapese,,,Hsu 1969
3,4A,In plosives alone,Voicing in Plosives and Fricatives,Yapese,,,Hsu 1969
4,5A,None missing in /p t k b d g/,Voicing and Gaps in Plosive Systems,Yapese,,,Hsu 1969
5,6A,None,Uvular Consonants,Yapese,,,Hsu 1969
6,7A,Ejectives and glottalized resonants,Glottalized Consonants,Yapese,,,Hsu 1969
7,8A,"/l/, no obstruent laterals",Lateral Consonants,Yapese,,,Hsu 1969
8,11A,None,Front Rounded Vowels,Yapese,,,Hsu 1969
9,12A,Moderately complex,Syllable Structure,Yapese,,,Hsu 1969
10,13A,No tones,Tone,Yapese,,,Hsu 1969
11,14A,No fixed stress,Fixed Stress Locations,Yapese,,,Jensen et al. 1977
12,15A,Right-edge: Ultimate or penultimate,Weight-Sensitive Stress,Yapese,,,Jensen et al. 1977
13,16A,Combined,Weight Factors in Weight-Sensitive Stress Systems,Yapese,,,Jensen et al. 1977
14,17A,Undetermined,Rhythm Types,Yapese,,,Jensen et al. 1977
15,18A,All present,Absence of Common Consonants,Yapese,,,Hsu 1969
16,19A,'Th' sounds,Presence of Uncommon Consonants,Yapese,,,Hsu 1969
17,26A,Little affixation,Prefixing vs. Suffixing in Inflectional Morphology,Yapese,,,Jensen et al. 1977
18,33A,Plural word,Coding of Nominal Plurality,Yapese,,,Jensen et al. 1977
19,37A,Definite word distinct from demonstrative,Definite Articles,Yapese,,,Jensen 1977a
20,38A,Indefinite word distinct from 'one',Indefinite Articles,Yapese,,,Jensen et al. 1977
21,44A,No gender distinctions,Gender Distinctions in Independent Personal Pronouns,Yapese,,,Jensen et al. 1977
22,46A,Generic-noun-based,Indefinite Pronouns,Yapese,,,Jensen et al. 1977
23,48A,Pronouns only,Person Marking on Adpositions,Yapese,,,Jensen et al. 1977
24,51A,No case affixes or adpositional clitics,Position of Case Affixes,Yapese,,,Jensen et al. 1977
25,55A,Optional,Numeral Classifiers,Yapese,,,Jensen et al. 1977
26,57A,Possessive suffixes,Position of Pronominal Possessive Affixes,Yapese,,,Jensen 1977a
27,69A,No tense-aspect inflection,Position of Tense-Aspect Affixes,Yapese,,,Jensen et al. 1977
28,70A,No second-person imperatives,The Morphological Imperative,Yapese,,,Jensen et al. 1977
