,ID,Name,Parameter,Language,Frequency,Confidence,References
76,74A,Affixes on verbs,Situational Possibility,Turkish,,,Kornfilt 1997
77,75A,Affixes on verbs,Epistemic Possibility,Turkish,,,Kornfilt 1997
78,76A,Overlap for both possibility and necessity,Overlap between Situational and Epistemic Modal Marking,Turkish,,,Kornfilt 1997
79,77A,Direct and indirect,Semantic Distinctions of Evidentiality,Turkish,,,Aksu-Koç and Slobin 1986
80,78A,Part of the tense system,Coding of Evidentiality,Turkish,,,Aksu-Koç and Slobin 1986
81,79A,Tense,Suppletion According to Tense and Aspect,Turkish,,,Lewis 1967
82,79B,None (= no suppletive imperatives reported in the reference material),Suppletion in Imperatives and Hortatives,Turkish,,,
83,80A,None,Verbal Number and Suppletion,Turkish,,,Lewis 1967
84,81A,SOV,"Order of Subject, Object and Verb",Turkish,,,Lewis 1967
85,82A,SV,Order of Subject and Verb,Turkish,,,Underhill 1976
86,83A,OV,Order of Object and Verb,Turkish,,,Underhill 1976
87,84A,XOV,"Order of Object, Oblique, and Verb",Turkish,,,Lewis 1967
88,85A,Postpositions,Order of Adposition and Noun Phrase,Turkish,,,Underhill 1976
89,86A,Genitive-Noun,Order of Genitive and Noun,Turkish,,,Underhill 1976
90,87A,Adjective-Noun,Order of Adjective and Noun,Turkish,,,Lewis 1967
91,88A,Demonstrative-Noun,Order of Demonstrative and Noun,Turkish,,,Underhill 1976
92,89A,Numeral-Noun,Order of Numeral and Noun,Turkish,,,Lewis 1967
93,90A,Relative clause-Noun,Order of Relative Clause and Noun,Turkish,,,Underhill 1976
94,90B,Relative clause-Noun (RelN) dominant,Prenominal relative clauses,Turkish,,,Underhill 1976
95,91A,Degree word-Adjective,Order of Degree Word and Adjective,Turkish,,,Underhill 1976
96,92A,Final,Position of Polar Question Particles,Turkish,,,Underhill 1976
97,93A,Not initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Turkish,,,Underhill 1976
98,94A,Mixed,Order of Adverbial Subordinator and Clause,Turkish,,,Underhill 1976
99,95A,OV and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Turkish,,,
100,96A,OV and RelN,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Turkish,,,
101,97A,OV and AdjN,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Turkish,,,
102,98A,Nominative - accusative (standard),Alignment of Case Marking of Full Noun Phrases,Turkish,,,Kornfilt 1997
103,99A,Nominative - accusative (standard),Alignment of Case Marking of Pronouns,Turkish,,,Kornfilt 1997
104,100A,Accusative,Alignment of Verbal Person Marking,Turkish,,,Lewis 1967
105,101A,Subject affixes on verb,Expression of Pronominal Subjects,Turkish,,,Kornfilt 1997
106,102A,Only the A argument,Verbal Person Marking,Turkish,,,Lewis 1967
107,103A,Zero in all 3sg forms,Third Person Zero of Verbal Person Marking,Turkish,,,Lewis 1967
108,104A,A and P do not or do not both occur on the verb,Order of Person Markers on the Verb,Turkish,,,Lewis 1967
109,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Turkish,,,Kornfilt 1997
110,106A,Distinct from reflexive,Reciprocal Constructions,Turkish,,,Kornfilt 1997
111,107A,Present,Passive Constructions,Turkish,,,Lewis 1967
112,108A,No antipassive,Antipassive Constructions,Turkish,,,Kornfilt 1997
