,ID,Name,Parameter,Language,Frequency,Confidence,References
0,33A,Plural word,Coding of Nominal Plurality,Ura,,,Crowley 1999
1,38A,Indefinite word same as 'one',Indefinite Articles,Ura,,,Crowley 1999
2,44A,No gender distinctions,Gender Distinctions in Independent Personal Pronouns,Ura,,,Crowley 1999
3,45A,No politeness distinction,Politeness Distinctions in Pronouns,Ura,,,Crowley 1999
4,48A,Pronouns only,Person Marking on Adpositions,Ura,,,Crowley 1999
5,55A,Absent,Numeral Classifiers,Ura,,,Crowley 1998c
6,60A,Highly differentiated,"Genitives, Adjectives and Relative Clauses",Ura,,,Crowley 1998c
7,61A,Without marking,Adjectives without Nouns,Ura,,,Crowley 1999
8,81A,SVO,"Order of Subject, Object and Verb",Ura,,,Crowley 1999
9,82A,SV,Order of Subject and Verb,Ura,,,Crowley 1999
10,83A,VO,Order of Object and Verb,Ura,,,Crowley 1999
11,86A,Noun-Genitive,Order of Genitive and Noun,Ura,,,Crowley 1999
12,87A,Noun-Adjective,Order of Adjective and Noun,Ura,,,Crowley 1999
13,89A,Noun-Numeral,Order of Numeral and Noun,Ura,,,Crowley 1999
14,97A,VO and NAdj,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Ura,,,
15,100A,Accusative,Alignment of Verbal Person Marking,Ura,,,Crowley 1999
16,101A,Subject affixes on verb,Expression of Pronominal Subjects,Ura,,,Crowley 1999
17,102A,Both the A and P arguments,Verbal Person Marking,Ura,,,Crowley 1999
18,103A,No zero realization,Third Person Zero of Verbal Person Marking,Ura,,,Crowley 1999
19,104A,A precedes P,Order of Person Markers on the Verb,Ura,,,Crowley 1999
20,107A,Absent,Passive Constructions,Ura,,,Crowley 1999
