,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Koryak,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Koryak,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Koryak,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Koryak,,,
4,118A,Verbal encoding,Predicative Adjectives,Koryak,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Koryak,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Koryak,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Koryak,,,Anonymous 1956
