,ID,Name,Parameter,Language,Frequency,Confidence,References
88,102A,Only the P argument,Verbal Person Marking,Warao,,,Romero-Figueroa 1997
89,103A,No person marking,Third Person Zero of Verbal Person Marking,Warao,,,Romero-Figueroa 1997
90,104A,A and P do not or do not both occur on the verb,Order of Person Markers on the Verb,Warao,,,Romero-Figueroa 1997
91,105A,Indirect-object construction,Ditransitive Constructions: The Verb 'Give',Warao,,,Romero-Figueroa 1997
92,106A,Identical to reflexive,Reciprocal Constructions,Warao,,,Romero-Figueroa 1997
93,107A,Present,Passive Constructions,Warao,,,Romero-Figueroa 1997
94,108A,No antipassive,Antipassive Constructions,Warao,,,Romero-Figueroa 1997
95,108B,no antipassive,Productivity of the Antipassive Construction,Warao,,,Romero-Figueroa 1986
96,109A,No applicative construction,Applicative Constructions,Warao,,,Romero-Figueroa 1997
97,109B,No applicative construction,Other Roles of Applied Objects,Warao,,,
98,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Warao,,,Romero-Figueroa 1997
99,112A,Negative affix,Negative Morphemes,Warao,,,Romero-Figueroa 1997
100,113A,Asymmetric,Symmetric and Asymmetric Standard Negation,Warao,,,Romero-Figueroa 1997
101,114A,A/Fin,Subtypes of Asymmetric Standard Negation,Warao,,,Romero-Figueroa 1997
102,116A,Interrogative verb morphology,Polar Questions,Warao,,,Romero-Figueroa 1997
103,122A,Non-reduction,Relativization on Subjects,Warao,,,Romero-Figueroa 1997
104,123A,Not possible,Relativization on Obliques,Warao,,,Romero-Figueroa 1997
105,124A,Subject is left implicit,'Want' Complement Subjects,Warao,,,Romero-Figueroa 1997
106,125A,Deranked,Purpose Clauses,Warao,,,Romero-Figueroa 1997
107,126A,Deranked,'When' Clauses,Warao,,,Romero-Figueroa 1997
108,127A,Balanced,Reason Clauses,Warao,,,Romero-Figueroa 1997
109,128A,Balanced,Utterance Complement Clauses,Warao,,,Romero-Figueroa 1997
110,129A,Different,Hand and Arm,Warao,,,de Barral 1979
111,130A,Different,Finger and Hand,Warao,,,de Barral 1979
112,131A,Pure vigesimal,Numeral Bases,Warao,,,Romero-Figueroa 1997
113,136A,No M-T pronouns,M-T Pronouns,Warao,,,Romero-Figueroa 1997
114,136B,m in first person singular,M in First Person Singular,Warao,,,Romero-Figueroa 1997
115,137A,No N-M pronouns,N-M Pronouns,Warao,,,Romero-Figueroa 1997
116,137B,No m in second person singular,M in Second Person Singular,Warao,,,Romero-Figueroa 1997
117,143A,[V-Neg],Order of Negative Morpheme and Verb,Warao,,,Romero-Figueroa 1997
118,143E,None,Preverbal Negative Morphemes,Warao,,,Romero-Figueroa 1997
119,143F,[V-Neg],Postverbal Negative Morphemes,Warao,,,Romero-Figueroa 1997
120,143G,None,Minor morphological means of signaling negation,Warao,,,Romero-Figueroa 1997
121,144A,MorphNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Warao,,,Romero-Figueroa 1997
122,144L,SV&OV&[V-Neg],The Position of Negative Morphemes in SOV Languages,Warao,,,Romero-Figueroa 1997
