,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Mamasa,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Mamasa,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Mamasa,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Mamasa,,,
4,118A,Verbal encoding,Predicative Adjectives,Mamasa,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Mamasa,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Mamasa,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Mamasa,,,Anonymous 1956
