,ID,Name,Parameter,Language,Frequency,Confidence,References
107,135A,Red vs. yellow,Red and Yellow,Shipibo-Konibo,,,
108,143A,[V-Neg],Order of Negative Morpheme and Verb,Shipibo-Konibo,,,Faust 1973
109,143E,None,Preverbal Negative Morphemes,Shipibo-Konibo,,,Faust 1973
110,143F,[V-Neg],Postverbal Negative Morphemes,Shipibo-Konibo,,,Faust 1973
111,143G,None,Minor morphological means of signaling negation,Shipibo-Konibo,,,Faust 1973
112,144A,MorphNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Shipibo-Konibo,,,Faust 1973
113,144L,SO[V-Neg],The Position of Negative Morphemes in SOV Languages,Shipibo-Konibo,,,Faust 1973
114,144P,No NegSOV,NegSOV Order,Shipibo-Konibo,,,Faust 1973
115,144Q,No SNegOV,SNegOV Order,Shipibo-Konibo,,,Faust 1973
116,144R,No SONegV,SONegV Order,Shipibo-Konibo,,,Faust 1973
117,144S,Suffix&NoDoubleNeg,SOVNeg Order,Shipibo-Konibo,,,Faust 1973
