,ID,Name,Parameter,Language,Frequency,Confidence,References
0,54A,Marked by prefix,Distributive Numerals,Wallisian,,,
1,70A,No second-person imperatives,The Morphological Imperative,Wallisian,,,Nguyen 1998
2,71A,Normal imperative + special negative,The Prohibitive,Wallisian,,,Nguyen 1998
