,ID,Name,Parameter,Language,Frequency,Confidence,References
0,139A,Many (more than 5),Irregular Negatives in Sign Languages,Taiwanese Sign Language (Ziran Shouyu),,,
1,140A,More than one,Question Particles in Sign Languages,Taiwanese Sign Language (Ziran Shouyu),,,
