,ID,Name,Parameter,Language,Frequency,Confidence,References
0,129A,Identical,Hand and Arm,Tigré (Beni Amer),,,Nakano 1982
1,130A,Different,Finger and Hand,Tigré (Beni Amer),,,Nakano 1982
