,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Guugu Yimidhirr,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Guugu Yimidhirr,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Guugu Yimidhirr,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Guugu Yimidhirr,,,
4,118A,Verbal encoding,Predicative Adjectives,Guugu Yimidhirr,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Guugu Yimidhirr,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Guugu Yimidhirr,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Guugu Yimidhirr,,,Anonymous 1956
