,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Mauritian Creole,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Mauritian Creole,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Mauritian Creole,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Mauritian Creole,,,
4,118A,Verbal encoding,Predicative Adjectives,Mauritian Creole,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Mauritian Creole,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Mauritian Creole,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Mauritian Creole,,,Anonymous 1956
