,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Kombai,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Kombai,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Kombai,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Kombai,,,
4,118A,Verbal encoding,Predicative Adjectives,Kombai,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Kombai,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Kombai,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Kombai,,,Anonymous 1956
