,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Moderately small,Consonant Inventories,Wari',,,Everett and Kern 1997
1,2A,Average (5-6),Vowel Quality Inventories,Wari',,,Everett and Kern 1997
2,3A,Moderately low,Consonant-Vowel Ratio,Wari',,,Everett and Kern 1997
3,4A,No voicing contrast,Voicing in Plosives and Fricatives,Wari',,,Everett and Kern 1997
4,5A,Other,Voicing and Gaps in Plosive Systems,Wari',,,Everett and Kern 1997
5,6A,None,Uvular Consonants,Wari',,,Everett and Kern 1997
6,7A,Glottalized resonants only,Glottalized Consonants,Wari',,,Everett and Kern 1997
7,8A,No laterals,Lateral Consonants,Wari',,,Everett and Kern 1997
8,9A,No velar nasal,The Velar Nasal,Wari',,,Everett and Kern 1997
9,10A,Contrast present,Vowel Nasalization,Wari',,,Everett and Kern 1997
10,11A,High and mid,Front Rounded Vowels,Wari',,,Everett and Kern 1997
11,12A,Moderately complex,Syllable Structure,Wari',,,Everett and Kern 1997
12,13A,No tones,Tone,Wari',,,Everett and Kern 1997
13,14A,Ultimate,Fixed Stress Locations,Wari',,,Everett and Kern 1997
14,15A,Fixed stress (no weight-sensitivity),Weight-Sensitive Stress,Wari',,,Everett and Kern 1997
15,16A,No weight,Weight Factors in Weight-Sensitive Stress Systems,Wari',,,Everett and Kern 1997
16,17A,No rhythmic stress,Rhythm Types,Wari',,,Everett and Kern 1997
17,18A,No fricatives,Absence of Common Consonants,Wari',,,Everett and Kern 1997
18,19A,None,Presence of Uncommon Consonants,Wari',,,Everett and Kern 1997
19,20A,Exclusively isolating,Fusion of Selected Inflectional Formatives,Wari',,,Everett and Kern 1997
20,21A,No case,Exponence of Selected Inflectional Formatives,Wari',,,Everett and Kern 1997
21,21B,TAM+agreement,Exponence of Tense-Aspect-Mood Inflection,Wari',,,Everett and Kern 1997
22,22A,4-5 categories per word,Inflectional Synthesis of the Verb,Wari',,,Everett and Kern 1997
23,23A,Head marking,Locus of Marking in the Clause,Wari',,,Everett and Kern 1997
24,24A,Head marking,Locus of Marking in Possessive Noun Phrases,Wari',,,Everett and Kern 1997
25,25A,Head-marking,Locus of Marking: Whole-language Typology,Wari',,,Everett and Kern 1997
26,25B,Non-zero marking,Zero Marking of A and P Arguments,Wari',,,Everett and Kern 1997
27,26A,Little affixation,Prefixing vs. Suffixing in Inflectional Morphology,Wari',,,Everett and Kern 1997
28,27A,Productive full and partial reduplication,Reduplication,Wari',,,Everett and Kern 1997
29,28A,No case marking,Case Syncretism,Wari',,,Everett and Kern 1997
30,29A,No subject person/number marking,Syncretism in Verbal Person/Number Marking,Wari',,,Everett and Kern 1997
31,30A,Three,Number of Genders,Wari',,,Everett and Kern 1997
32,31A,Sex-based,Sex-based and Non-sex-based Gender Systems,Wari',,,Everett and Kern 1997
33,32A,Semantic,Systems of Gender Assignment,Wari',,,Everett and Kern 1997
34,33A,Plural word,Coding of Nominal Plurality,Wari',,,Everett and Kern 1997
35,35A,No independent subject pronouns,Plurality in Independent Personal Pronouns,Wari',,,Everett and Kern 1997
36,37A,No definite or indefinite article,Definite Articles,Wari',,,Everett and Kern 1997
37,38A,No definite or indefinite article,Indefinite Articles,Wari',,,Everett and Kern 1997
38,39A,Inclusive/exclusive,Inclusive/Exclusive Distinction in Independent Pronouns,Wari',,,Everett and Kern 1997
39,40A,Inclusive/exclusive,Inclusive/Exclusive Distinction in Verbal Inflection,Wari',,,Everett and Kern 1997
40,41A,Three-way contrast,Distance Contrasts in Demonstratives,Wari',,,Everett and Kern 1997
41,42A,Different stem,Pronominal and Adnominal Demonstratives,Wari',,,Everett and Kern 1997
42,43A,Unrelated,Third Person Pronouns and Demonstratives,Wari',,,Everett and Kern 1997
