,ID,Name,Parameter,Language,Frequency,Confidence,References
0,37A,No definite or indefinite article,Definite Articles,Tutsa,,,Rekhung 1992
1,38A,No definite or indefinite article,Indefinite Articles,Tutsa,,,Rekhung 1992
2,69A,Tense-aspect suffixes,Position of Tense-Aspect Affixes,Tutsa,,,Rekhung 1992
3,82A,SV,Order of Subject and Verb,Tutsa,,,Rekhung 1992
4,83A,OV,Order of Object and Verb,Tutsa,,,Rekhung 1992
5,85A,Postpositions,Order of Adposition and Noun Phrase,Tutsa,,,Rekhung 1992
6,87A,No dominant order,Order of Adjective and Noun,Tutsa,,,Rekhung 1992
7,88A,Demonstrative-Noun,Order of Demonstrative and Noun,Tutsa,,,Rekhung 1992
8,89A,Noun-Numeral,Order of Numeral and Noun,Tutsa,,,Rekhung 1992
9,91A,Degree word-Adjective,Order of Degree Word and Adjective,Tutsa,,,Rekhung 1992
10,92A,Final,Position of Polar Question Particles,Tutsa,,,Rekhung 1992
11,93A,Not initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Tutsa,,,Rekhung 1992
12,95A,OV and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Tutsa,,,
13,97A,Other,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Tutsa,,,
14,101A,Obligatory pronouns in subject position,Expression of Pronominal Subjects,Tutsa,,,Rekhung 1992
15,116A,Question particle,Polar Questions,Tutsa,,,Rekhung 1992
