,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Bajau (West Coast),,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Bajau (West Coast),,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Bajau (West Coast),,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Bajau (West Coast),,,
4,118A,Verbal encoding,Predicative Adjectives,Bajau (West Coast),,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Bajau (West Coast),,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Bajau (West Coast),,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Bajau (West Coast),,,Anonymous 1956
