,ID,Name,Parameter,Language,Frequency,Confidence,References
94,97A,VO and AdjN,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Tiwi,,,
95,98A,Neutral,Alignment of Case Marking of Full Noun Phrases,Tiwi,,,Osborne 1974
96,99A,Neutral,Alignment of Case Marking of Pronouns,Tiwi,,,Osborne 1974
97,100A,Accusative,Alignment of Verbal Person Marking,Tiwi,,,Osborne 1974
98,101A,Subject affixes on verb,Expression of Pronominal Subjects,Tiwi,,,Osborne 1974
99,102A,Both the A and P arguments,Verbal Person Marking,Tiwi,,,Osborne 1974
100,103A,No zero realization,Third Person Zero of Verbal Person Marking,Tiwi,,,Osborne 1974
101,104A,Both orders of A and P occur,Order of Person Markers on the Verb,Tiwi,,,Osborne 1974
102,105A,Secondary-object construction,Ditransitive Constructions: The Verb 'Give',Tiwi,,,Osborne 1974
103,106A,Distinct from reflexive,Reciprocal Constructions,Tiwi,,,Osborne 1974
104,107A,Absent,Passive Constructions,Tiwi,,,Osborne 1974
105,108A,No antipassive,Antipassive Constructions,Tiwi,,,Osborne 1974
106,108B,no antipassive,Productivity of the Antipassive Construction,Tiwi,,,Osborne 1974
107,109A,Non-benefactive object; both bases,Applicative Constructions,Tiwi,,,Osborne 1974
108,109B,Instrument,Other Roles of Applied Objects,Tiwi,,,
109,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Tiwi,,,Osborne 1974
110,112A,Negative particle,Negative Morphemes,Tiwi,,,Osborne 1974
111,113A,Both,Symmetric and Asymmetric Standard Negation,Tiwi,,,Osborne 1974
112,114A,A/NonReal,Subtypes of Asymmetric Standard Negation,Tiwi,,,Osborne 1974
113,115A,No predicate negation,Negative Indefinite Pronouns and Predicate Negation,Tiwi,,,Osborne 1974
114,116A,Question particle,Polar Questions,Tiwi,,,Osborne 1974
115,117A,Topic,Predicative Possession,Tiwi,,,Osborne 1974
116,118A,Nonverbal encoding,Predicative Adjectives,Tiwi,,,Osborne 1974
117,119A,Different,Nominal and Locational Predication,Tiwi,,,Osborne 1974
118,120A,Possible,Zero Copula for Predicate Nominals,Tiwi,,,Osborne 1974
119,126A,Balanced,'When' Clauses,Tiwi,,,Osborne 1974
120,127A,Balanced,Reason Clauses,Tiwi,,,Osborne 1974
121,129A,Different,Hand and Arm,Tiwi,,,Osborne 1974
122,136A,No M-T pronouns,M-T Pronouns,Tiwi,,,Osborne 1974
123,136B,No m in first person singular,M in First Person Singular,Tiwi,,,Osborne 1974
124,137A,No N-M pronouns,N-M Pronouns,Tiwi,,,Osborne 1974
125,137B,No m in second person singular,M in Second Person Singular,Tiwi,,,Osborne 1974
126,138A,Others,Tea,Tiwi,,,Osborne 1974
127,143A,NegV,Order of Negative Morpheme and Verb,Tiwi,,,Osborne 1974
128,143E,NegV,Preverbal Negative Morphemes,Tiwi,,,Osborne 1974
129,143F,None,Postverbal Negative Morphemes,Tiwi,,,Osborne 1974
130,143G,None,Minor morphological means of signaling negation,Tiwi,,,Osborne 1974
131,144A,SNegVO,"Position of Negative Word With Respect to Subject, Object, and Verb",Tiwi,,,Osborne 1974
132,144B,Immed preverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Tiwi,,,Osborne 1974
133,144D,SNegVO,The Position of Negative Morphemes in SVO Languages,Tiwi,,,Osborne 1974
134,144H,No NegSVO,NegSVO Order,Tiwi,,,Osborne 1974
135,144I,Word&NoDoubleNeg,SNegVO Order,Tiwi,,,Osborne 1974
136,144J,No SVNegO,SVNegO Order,Tiwi,,,Osborne 1974
137,144K,No SVONeg,SVONeg Order,Tiwi,,,Osborne 1974
