,ID,Name,Parameter,Language,Frequency,Confidence,References
105,143F,VNeg,Postverbal Negative Morphemes,Trumai,,,Monod-Becquelin 1975
106,143G,None,Minor morphological means of signaling negation,Trumai,,,Monod-Becquelin 1975
107,144A,More than one position,"Position of Negative Word With Respect to Subject, Object, and Verb",Trumai,,,Monod-Becquelin 1975
108,144B,Immed postverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Trumai,,,Monod-Becquelin 1975
109,144D,More than one construction,The Position of Negative Morphemes in SVO Languages,Trumai,,,Monod-Becquelin 1975
110,144E,SVNegO/SOVNeg,Multiple Negative Constructions in SVO Languages,Trumai,,,Monod-Becquelin 1975
111,144H,No NegSVO,NegSVO Order,Trumai,,,Monod-Becquelin 1975
112,144I,No SNegVO,SNegVO Order,Trumai,,,Monod-Becquelin 1975
113,144J,Word&NoDoubleNeg,SVNegO Order,Trumai,,,Monod-Becquelin 1975
114,144K,No SVONeg,SVONeg Order,Trumai,,,Monod-Becquelin 1975
115,144L,More than one construction,The Position of Negative Morphemes in SOV Languages,Trumai,,,Monod-Becquelin 1975
116,144M,SOVNeg/SVNegO,Multiple Negative Constructions in SOV Languages,Trumai,,,Monod-Becquelin 1975
117,144P,No NegSOV,NegSOV Order,Trumai,,,Monod-Becquelin 1975
118,144Q,No SNegOV,SNegOV Order,Trumai,,,Monod-Becquelin 1975
119,144R,No SONegV,SONegV Order,Trumai,,,Monod-Becquelin 1975
120,144S,Word&NoDoubleNeg,SOVNeg Order,Trumai,,,Monod-Becquelin 1975
