,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Obolo,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Obolo,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Obolo,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Obolo,,,
4,118A,Verbal encoding,Predicative Adjectives,Obolo,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Obolo,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Obolo,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Obolo,,,Anonymous 1956
