,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Kagulu,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Kagulu,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Kagulu,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Kagulu,,,
4,118A,Verbal encoding,Predicative Adjectives,Kagulu,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Kagulu,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Kagulu,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Kagulu,,,Anonymous 1956
