,ID,Name,Parameter,Language,Frequency,Confidence,References
0,132A,6,Number of Non-Derived Basic Colour Categories,Yakan,,,
1,133A,11,Number of Basic Colour Categories,Yakan,,,
2,134A,Green vs. blue,Green and Blue,Yakan,,,
3,135A,Red vs. yellow,Red and Yellow,Yakan,,,
