,ID,Name,Parameter,Language,Frequency,Confidence,References
0,129A,Different,Hand and Arm,Tasmanian (Oyster Bay to Pitwater),,,Roth 1899
1,130A,Identical,Finger and Hand,Tasmanian (Oyster Bay to Pitwater),,,Roth 1899
