,ID,Name,Parameter,Language,Frequency,Confidence,References
109,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Slave,,,Rice 1989
110,116A,Question particle,Polar Questions,Slave,,,Rice 1989
111,118A,Verbal encoding,Predicative Adjectives,Slave,,,Rice 1989
112,119A,Different,Nominal and Locational Predication,Slave,,,Rice 1989
113,120A,Impossible,Zero Copula for Predicate Nominals,Slave,,,Rice 1989
114,122A,Non-reduction,Relativization on Subjects,Slave,,,Rice 1989
115,123A,Non-reduction,Relativization on Obliques,Slave,,,Rice 1989
116,124A,Subject is expressed overtly,'Want' Complement Subjects,Slave,,,Rice 1989
117,125A,Balanced,Purpose Clauses,Slave,,,Rice 1989
118,126A,Balanced,'When' Clauses,Slave,,,Rice 1989
119,127A,Balanced,Reason Clauses,Slave,,,Rice 1989
120,128A,Balanced,Utterance Complement Clauses,Slave,,,Rice 1989
121,129A,Different,Hand and Arm,Slave,,,Petitot 1876
122,130A,Different,Finger and Hand,Slave,,,Petitot 1876
123,131A,Decimal,Numeral Bases,Slave,,,Rice 1989
124,132A,6,Number of Non-Derived Basic Colour Categories,Slave,,,
125,133A,7-7.5,Number of Basic Colour Categories,Slave,,,
126,134A,Green vs. blue,Green and Blue,Slave,,,
127,135A,Red vs. yellow,Red and Yellow,Slave,,,
128,136A,No M-T pronouns,M-T Pronouns,Slave,,,Rice 1989
129,136B,No m in first person singular,M in First Person Singular,Slave,,,Rice 1989
130,137A,No N-M pronouns,N-M Pronouns,Slave,,,Rice 1989
131,137B,No m in second person singular,M in Second Person Singular,Slave,,,Rice 1989
132,143A,VNeg,Order of Negative Morpheme and Verb,Slave,,,Rice 1989
133,143E,None,Preverbal Negative Morphemes,Slave,,,Rice 1989
134,143F,VNeg,Postverbal Negative Morphemes,Slave,,,Rice 1989
135,143G,None,Minor morphological means of signaling negation,Slave,,,Rice 1989
136,144A,SOVNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Slave,,,Rice 1989
137,144B,Immed postverbal,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Slave,,,Rice 1989
138,144L,SOVNeg,The Position of Negative Morphemes in SOV Languages,Slave,,,Rice 1989
139,144P,No NegSOV,NegSOV Order,Slave,,,Rice 1989
140,144Q,No SNegOV,SNegOV Order,Slave,,,Rice 1989
141,144R,No SONegV,SONegV Order,Slave,,,Rice 1989
142,144S,Word&NoDoubleNeg,SOVNeg Order,Slave,,,Rice 1989
