,ID,Name,Parameter,Language,Frequency,Confidence,References
0,26A,Strongly suffixing,Prefixing vs. Suffixing in Inflectional Morphology,Shoshone,,,Crapo 1976
1,33A,Plural suffix,Coding of Nominal Plurality,Shoshone,,,Crapo 1976
2,34A,"All nouns, always obligatory",Occurrence of Nominal Plurality,Shoshone,,,Miller 1996b
3,46A,Interrogative-based,Indefinite Pronouns,Shoshone,,,Miller 1996b
4,51A,Case suffixes,Position of Case Affixes,Shoshone,,,Crapo 1976
5,64A,Differentiation,Nominal and Verbal Conjunction,Shoshone,,,Miller 1996b
6,69A,Tense-aspect suffixes,Position of Tense-Aspect Affixes,Shoshone,,,Crapo 1976
7,81A,SOV,"Order of Subject, Object and Verb",Shoshone,,,Crapo 1976
8,82A,SV,Order of Subject and Verb,Shoshone,,,Crapo 1976
9,83A,OV,Order of Object and Verb,Shoshone,,,Crapo 1976
10,84A,XOV,"Order of Object, Oblique, and Verb",Shoshone,,,Crapo 1976
11,87A,Adjective-Noun,Order of Adjective and Noun,Shoshone,,,Crapo 1976
12,88A,Demonstrative-Noun,Order of Demonstrative and Noun,Shoshone,,,Crapo 1976
13,93A,Not initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Shoshone,,,Crapo 1976
14,97A,OV and AdjN,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Shoshone,,,
15,105A,Double-object construction,Ditransitive Constructions: The Verb 'Give',Shoshone,,,Miller 1996b
16,106A,Identical to reflexive,Reciprocal Constructions,Shoshone,,,Langacker 1976
17,124A,Desiderative verbal affix,'Want' Complement Subjects,Shoshone,,,Miller 1996b
18,129A,Different,Hand and Arm,Shoshone,,,Miller 1972
19,130A,Different,Finger and Hand,Shoshone,,,Miller 1972
