,ID,Name,Parameter,Language,Frequency,Confidence,References
0,9A,No velar nasal,The Velar Nasal,Nyawaygi,,,Lomtatidze and Klychev 1989
1,73A,Inflectional optative present,The Optative,Nyawaygi,,,Genko 1995
2,109A,Benefactive and other; both bases,Applicative Constructions,Nyawaygi,,,O'Herin 2001
3,109B,Instrument and locative,Other Roles of Applied Objects,Nyawaygi,,,
4,118A,Verbal encoding,Predicative Adjectives,Nyawaygi,,,Lomtatidze and Klychev 1989
5,119A,Different,Nominal and Locational Predication,Nyawaygi,,,Lomtatidze and Klychev 1989
6,120A,Impossible,Zero Copula for Predicate Nominals,Nyawaygi,,,Lomtatidze and Klychev 1989
7,138A,Words derived from Sinitic cha,Tea,Nyawaygi,,,Anonymous 1956
